TransactionID,isFraud,Flag_Identity,day,week,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,V322,V323,V324,V325,V326,V327,V328,V329,V330,V331,V332,V333,V334,V335,V336,V337,V338,V339,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3375317,0,1,112,17,9744113,30,H,15063,514,150,visa,226,credit,299,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,21,0,0,0,0,102,12,52,0,0,0,0,0,0,1316.989990234375,23806.990234375,0,0,0,875,2630,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,33720,,,14,-10,,,,,100,NotFound,33,-480,Unknown,,166,12,519,222,,,,,,,,New,NotFound,Mac OS X 10_12_6,chrome 65.0,24,1920x1200,match_status:2,true,false,false,true,desktop,MacOS
3563496,0,1,177,26,15338971,500,R,10616,583,150,visa,226,credit,315,87,,,aol.com,icloud.com,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,,,,,,,569.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,500,500,500,0,0,0,0,0,0,500,500,500,0,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,500,1,1,0,2,2,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,500,500,500,0,0,0,0,0,0,0,0,0,500,500,500,1,1,1,0,2,2,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,500,500,500,0,0,0,0,0,0,0,0,0,0,500,500,500,1,1,0,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,500,500,500,0,0,0,0,0,0,0,0,0,0,500,500,500,1,1,1,0,0,0,1,1,1,500,500,500,0,0,0,500,500,500,-5,108282,0,0,0,0,,,1,-1,100,Found,27,-360,Found,Found,166,,193,333,,,,,,,,Found,Found,Mac OS X 10_13_4,chrome 66.0,24,2880x1800,match_status:2,true,false,true,false,desktop,MacOS
3282551,1,1,84,13,7312309,100,H,4911,555,150,visa,226,debit,330,87,,,yahoo.com,yahoo.com,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162313,,,1,-10,,,,,100,NotFound,,-300,New,NotFound,166,15,193,533,,,,,,,,New,NotFound,Android 7.1.1,chrome 55.0 for android,24,640x360,,true,false,true,true,mobile,XT1635-02
3039900,0,1,14,3,1253329,125,R,2616,327,150,discover,102,credit,204,87,,,comcast.net,comcast.net,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,43.5,0.5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,129748,,,-31,-63,,,-9,-33,95.1500015258789,NotFound,52,-300,New,NotFound,166,15,476,161,,,,,,,,Found,Found,Linux,firefox 52.0,24,1680x1050,match_status:2,true,false,true,false,desktop,rv:52.0
3358001,0,1,106,16,9231399,100,R,6019,583,150,visa,226,credit,325,87,,,anonymous.com,gmail.com,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,56,,,,0,0,,,,,,0,,,,,0,0,,,,0,0,,,0,,,,,,,,,,,0,0,0,,,,,,,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,,,,,,,,,,,NotFound,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439537,0,1,133,20,11558721,15,S,1275,521,150,visa,226,debit,203,87,,,,gmail.com,8,4,0,4,0,0,0,5,0,11,6,0,28,8,59,59,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,15,15,0,0,0,0,0,0,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,15,15,15,15,15,15,0,0,0,-45,44040,0,0,3,-11,,,0,0,100,Found,52,-300,Found,Found,166,15,542,533,,,,,,,,Found,Found,Windows 10,chrome 65.0,24,1920x1080,match_status:0,true,false,true,true,desktop,Windows
3386339,0,1,116,17,10080792,40,H,5938,111,150,visa,162,credit,225,87,,,gmail.com,gmail.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,676.66668701171875,0.66666597127914429,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121868,0,0,17,-6,,,0,0,100,NotFound,,-420,Found,Found,166,13,410,266,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24,1680x1050,match_status:2,true,true,true,true,desktop,Trident/7.0
3171408,1,1,47,7,4087258,300,H,17998,215,150,mastercard,203,credit,330,87,,,yahoo.com,gmail.com,1,1,0,1,0,2,0,1,0,1,1,0,1,1,0,,,,,,,0.29166600108146667,0.29166600108146667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,300,300,0,0,0,300,300,300,0,0,0,0,2,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,300,300,0,1,1,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,300,300,0,0,0,0,0,0,300,300,300,0,0,0,1,1,1,0,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,300,300,0,0,0,0,0,0,0,300,300,300,0,0,0,1,1,0,2,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,300,300,300,0,0,0,0,0,0,0,300,300,300,0,0,0,1,1,1,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,128740,0,0,1,-7,,,0,0,100,Found,,-360,Found,Found,166,15,193,484,,,,,,,,Found,Found,iOS 11.1.2,mobile safari 11.0,32,1136x640,match_status:1,true,false,true,true,mobile,iOS Device
3058867,0,1,18,3,1614605,100,H,9500,321,150,visa,226,debit,204,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,276,0,0,0,0,2948,50,68,0,0,0,0,0,0,24895,620729.4375,0,0,0,3700,17253.94921875,2530,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,47654,,,28,-44,,,,,100,NotFound,49,-300,New,NotFound,166,15,122,600,,,,,,,,New,NotFound,iOS 10.0.2,mobile safari 10.0,32,1334x750,match_status:1,true,false,false,true,mobile,iOS Device
2999345,0,1,4,1,349409,50,H,8139,327,150,discover,194,credit,299,87,,,yahoo.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,142,0,0,0,0,1983,53,64,0,0,0,0,0,0,22248.990234375,228181.734375,0,0,0,500,5845,1320,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132799,,,1,0,,,,,100,NotFound,,-480,New,NotFound,166,,529,222,,,,,,,,New,NotFound,Android 5.1.1,chrome generic,32,,match_status:2,true,false,true,true,mobile,KFGIWI Build/LVY48F
3397943,1,1,120,18,10374977,200,R,12501,490,150,visa,226,debit,181,87,,19,icloud.com,yahoo.com,1,1,0,1,0,1,0,2,0,2,1,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,200,200,200,200,200,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,200,200,200,200,200,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,200,200,200,200,200,0,200,200,200,200,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,200,200,200,200,200,200,0,0,0,-5,49617,,,6,-1,,,,,100,Found,64,-300,New,NotFound,166,,352,277,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari generic,32,2208x1242,match_status:1,true,false,false,false,mobile,iOS Device
3007856,1,1,6,1,531135,170.842,C,12616,490,150,visa,,credit,465,60,,7,hotmail.com,hotmail.com,6,33,0,3,0,3,3,7,0,10,9,9,14,4,497,,,0,0,0,0,35.125,0.125,0,,0,34,313,0,,,,M2,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2,2,2,2,1,2,2,2,2,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,2,2,1,1,2,2,2,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,0,0,2,2,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,30.029300689697266,30.029300689697266,0,0,0,60.1077995300293,60.1077995300293,60.1077995300293,0,30.029300689697266,30.029300689697266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,186,0,0,0,0,0,0,0,0,0,31,827,186,30,780,167,60,0,47,19,0,0,1,4,3,1,2978.13134765625,60725.1640625,16653.642578125,0,0,0,0,0,0,0,2978.13134765625,56725.5234375,15347.8134765625,0,3999.64111328125,1305.8297119140625,,,,,,,,,,,,,,,,,,,-100,231373,0,0,-3,-100,,,0,0,100,NotFound,52,,Found,Found,225,15,345,507,,,,,,,,Found,Found,,chrome 61.0,,,,false,false,true,true,desktop,Windows
3213431,0,1,61,9,5350185,150,R,12133,111,150,mastercard,129,credit,325,87,,,anonymous.com,anonymous.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,371.91665649414062,0.9166659712791444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,90599,0,0,4,0,,,0,0,100,NotFound,52,-300,Found,Found,166,,410,533,,,,,,,,Found,Found,Windows 10,chrome 63.0,24,,match_status:2,true,false,true,false,desktop,Windows
3422455,0,1,127,19,11026629,25,S,4436,174,150,visa,226,debit,184,87,,0,,gmail.com,2,5,0,1,0,0,0,4,0,6,2,0,27,2,262,262,,,,450,10,207.58332824707031,0.58333301544189453,262,,,184,,262,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,3,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,80,0,0,80,0,0,30,80,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,130,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,100,0,0,100,0,0,0,0,0,2229,0,0,1,0,,,0,0,100,Found,,-300,Found,Found,166,,630,368,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24,1600x900,match_status:2,true,true,true,true,desktop,Trident/7.0
3063927,0,1,19,3,1693873,50,H,5646,348,150,visa,226,credit,330,87,,,comcast.net,aol.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,134.58332824707028,0.58333301544189453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,270282,,,0,-12,22,-36,0,-1,96.970001220703125,NotFound,52,-300,New,NotFound,166,,288,489,257,14,IP_PROXY:HIDDEN,11,284,184,Found,Found,Found,Windows 7,chrome 61.0,24,1280x1024,match_status:2,true,false,true,true,desktop,Windows
